participantId,trialId,visualization,trialOrder,responseId,answers,correct_answers,error,cm_error,,,,
842e15ce-e19e-426b-bca9-e042c8122b7e,Trial 48,bubble ,48,q-numerical,50,35,15,3.918863237,,,,
842e15ce-e19e-426b-bca9-e042c8122b7e,Trial 49,bubble ,49,q-numerical,60,50,10,3.339850003,,,,
842e15ce-e19e-426b-bca9-e042c8122b7e,Trial 50,pie ,50,q-numerical,90,85,5,2.357552005,,,,
842e15ce-e19e-426b-bca9-e042c8122b7e,Trial 51,pie ,51,q-numerical,25,20,5,2.357552005,,,,
842e15ce-e19e-426b-bca9-e042c8122b7e,Trial 52,bar ,52,q-numerical,60,65,5,2.357552005,,,,
842e15ce-e19e-426b-bca9-e042c8122b7e,Trial 53,bar ,53,q-numerical,20,20,0,0,,,,
842e15ce-e19e-426b-bca9-e042c8122b7e,Trial 54,pie ,54,q-numerical,95,90,5,2.357552005,,,,
842e15ce-e19e-426b-bca9-e042c8122b7e,Trial 55,bar,55,q-numerical,25,30,5,2.357552005,,,,
842e15ce-e19e-426b-bca9-e042c8122b7e,Trial 56,bubble ,56,q-numerical,20,15,5,2.357552005,,,,
842e15ce-e19e-426b-bca9-e042c8122b7e,Trial 57,bar ,57,q-numerical,40,45,5,2.357552005,,,,
842e15ce-e19e-426b-bca9-e042c8122b7e,Trial 58,bar ,58,q-numerical,50,55,5,2.357552005,,,,
842e15ce-e19e-426b-bca9-e042c8122b7e,Trial 59,bar ,59,q-numerical,70,75,5,2.357552005,,,,
842e15ce-e19e-426b-bca9-e042c8122b7e,Trial 60,bubble ,60,q-numerical,80,75,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 1,bubble ,1,q-numerical,90,85,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 2,bar ,2,q-numerical,12.5,10,2.5,1.392317423,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 3,bar ,3,q-numerical,50,50,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 4,bubble ,4,q-numerical,60,60,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 5,pie ,5,q-numerical,10,10,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 6,bubble ,6,q-numerical,90,90,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 7,pie ,7,q-numerical,15,15,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 8,bubble ,8,q-numerical,10,10,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 9,bar ,9,q-numerical,70,70,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 10,pie ,10,q-numerical,50,45,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 11,bar ,11,q-numerical,40,40,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 12,pie ,12,q-numerical,67,65,2,1.087462841,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 13,bubble ,13,q-numerical,50,40,10,3.339850003,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 14,bubble ,14,q-numerical,25,30,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 15,bar ,15,q-numerical,80,80,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 16,bar ,16,q-numerical,80,80,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 17,pie ,17,q-numerical,75,80,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 18,bubble ,18,q-numerical,60,45,15,3.918863237,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 19,pie ,19,q-numerical,25,30,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 20,bar ,20,q-numerical,25,25,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 21,pie ,21,q-numerical,33,35,2,1.087462841,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 22,pie ,22,q-numerical,67,70,3,1.64385619,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 23,bar ,23,q-numerical,90,90,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 24,bubble ,24,q-numerical,15,25,10,3.339850003,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 25,pie ,25,q-numerical,25,25,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 26,bubble ,26,q-numerical,80,65,15,3.918863237,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 27,bar ,27,q-numerical,35,35,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 28,bubble ,28,q-numerical,50,50,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 29,bar ,29,q-numerical,60,60,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 30,bar ,30,q-numerical,15,15,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 31,bubble ,31,q-numerical,60,55,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 32,pie ,32,q-numerical,33,35,2,1.087462841,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 33,bubble ,33,q-numerical,25,30,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 34,pie ,34,q-numerical,75,75,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 35,bar ,35,q-numerical,55,55,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 36,bubble ,36,q-numerical,30,20,10,3.339850003,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 37,pie ,37,q-numerical,20,25,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 38,bar,38,q-numerical,40,40,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 39,pie ,39,q-numerical,45,50,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 40,pie ,40,q-numerical,50,55,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 41,pie ,41,q-numerical,40,40,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 42,pie ,42,q-numerical,67,65,2,1.087462841,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 43,bubble ,43,q-numerical,70,70,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 44,pie ,44,q-numerical,60,60,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 45,bar,45,q-numerical,85,85,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 46,bubble ,46,q-numerical,20,15,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 47,bubble ,47,q-numerical,70,80,10,3.339850003,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 48,bubble ,48,q-numerical,60,35,25,4.651051691,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 49,bubble ,49,q-numerical,65,50,15,3.918863237,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 50,pie ,50,q-numerical,85,85,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 51,pie ,51,q-numerical,15,20,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 52,bar ,52,q-numerical,65,65,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 53,bar ,53,q-numerical,20,20,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 54,pie ,54,q-numerical,85,90,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 55,bar,55,q-numerical,30,30,0,0,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 56,bubble ,56,q-numerical,20,15,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 57,bar ,57,q-numerical,50,45,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 58,bar ,58,q-numerical,60,55,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 59,bar ,59,q-numerical,70,75,5,2.357552005,,,,
f8375027-78e7-49ca-9538-7c8f63943d23,Trial 60,bubble ,60,q-numerical,80,75,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 1,bubble ,1,q-numerical,90,85,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 2,bar ,2,q-numerical,10,10,0,0,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 3,bar ,3,q-numerical,50,50,0,0,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 4,bubble ,4,q-numerical,75,60,15,3.918863237,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 5,pie ,5,q-numerical,5,10,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 6,bubble ,6,q-numerical,95,90,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 7,pie ,7,q-numerical,10,15,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 8,bubble ,8,q-numerical,10,10,0,0,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 9,bar ,9,q-numerical,75,70,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 10,pie ,10,q-numerical,70,45,25,4.651051691,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 11,bar ,11,q-numerical,45,40,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 12,pie ,12,q-numerical,80,65,15,3.918863237,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 13,bubble ,13,q-numerical,50,40,10,3.339850003,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 14,bubble ,14,q-numerical,40,30,10,3.339850003,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 15,bar ,15,q-numerical,85,80,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 16,bar ,16,q-numerical,80,80,0,0,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 17,pie ,17,q-numerical,95,80,15,3.918863237,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 18,bubble ,18,q-numerical,50,45,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 19,pie ,19,q-numerical,30,30,0,0,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 20,bar ,20,q-numerical,25,25,0,0,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 21,pie ,21,q-numerical,35,35,0,0,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 22,pie ,22,q-numerical,80,70,10,3.339850003,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 23,bar ,23,q-numerical,90,90,0,0,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 24,bubble ,24,q-numerical,30,25,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 25,pie ,25,q-numerical,10,25,15,3.918863237,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 26,bubble ,26,q-numerical,65,65,0,0,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 27,bar ,27,q-numerical,30,35,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 28,bubble ,28,q-numerical,65,50,15,3.918863237,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 29,bar ,29,q-numerical,60,60,0,0,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 30,bar ,30,q-numerical,10,15,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 31,bubble ,31,q-numerical,80,55,25,4.651051691,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 32,pie ,32,q-numerical,15,35,20,4.330916878,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 33,bubble ,33,q-numerical,10,30,20,4.330916878,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 34,pie ,34,q-numerical,90,75,15,3.918863237,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 35,bar ,35,q-numerical,55,55,0,0,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 36,bubble ,36,q-numerical,15,20,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 37,pie ,37,q-numerical,30,25,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 38,bar,38,q-numerical,35,40,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 39,pie ,39,q-numerical,60,50,10,3.339850003,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 40,pie ,40,q-numerical,55,55,0,0,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 41,pie ,41,q-numerical,40,40,0,0,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 42,pie ,42,q-numerical,75,65,10,3.339850003,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 43,bubble ,43,q-numerical,90,70,20,4.330916878,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 44,pie ,44,q-numerical,65,60,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 45,bar,45,q-numerical,90,85,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 46,bubble ,46,q-numerical,15,15,0,0,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 47,bubble ,47,q-numerical,95,80,15,3.918863237,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 48,bubble ,48,q-numerical,55,35,20,4.330916878,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 49,bubble ,49,q-numerical,20,50,30,4.912889336,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 50,pie ,50,q-numerical,95,85,10,3.339850003,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 51,pie ,51,q-numerical,5,20,15,3.918863237,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 52,bar ,52,q-numerical,65,65,0,0,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 53,bar ,53,q-numerical,10,20,10,3.339850003,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 54,pie ,54,q-numerical,100,90,10,3.339850003,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 55,bar,55,q-numerical,25,30,5,2.357552005,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 56,bubble ,56,q-numerical,11,15,4,2.044394119,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 57,bar ,57,q-numerical,48,45,3,1.64385619,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 58,bar ,58,q-numerical,72,55,17,4.098032083,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 59,bar ,59,q-numerical,88,75,13,3.714245518,,,,
65d406f5-1eb7-4390-b4cf-b5134aef92e1,Trial 60,bubble ,60,q-numerical,67,75,8,3.022367813,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 1,bubble ,1,q-numerical,80,85,5,2.357552005,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 2,bar ,2,q-numerical,9,10,1,0.169925001,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 3,bar ,3,q-numerical,33.33,50,16.67,4.06995989,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 4,bubble ,4,q-numerical,60,60,0,0,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 5,pie ,5,q-numerical,5,10,5,2.357552005,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 6,bubble ,6,q-numerical,85.1,90,4.9,2.329123596,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 7,pie ,7,q-numerical,12.5,15,2.5,1.392317423,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 8,bubble ,8,q-numerical,10,10,0,0,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 9,bar ,9,q-numerical,67.5,70,2.5,1.392317423,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 10,pie ,10,q-numerical,45,45,0,0,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 11,bar ,11,q-numerical,38.5,40,1.5,0.700439718,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 12,pie ,12,q-numerical,50,65,15,3.918863237,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 13,bubble ,13,q-numerical,40,40,0,0,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 14,bubble ,14,q-numerical,27.275,30,2.725,1.510961919,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 15,bar ,15,q-numerical,85,80,5,2.357552005,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 16,bar ,16,q-numerical,92.25,80,12.25,3.62935662,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 17,pie ,17,q-numerical,75,80,5,2.357552005,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 18,bubble ,18,q-numerical,33.33333333,45,11.66666667,3.559695743,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 19,pie ,19,q-numerical,12.5,30,17.5,4.139551352,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 20,bar ,20,q-numerical,28,25,3,1.64385619,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 21,pie ,21,q-numerical,30,35,5,2.357552005,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 22,pie ,22,q-numerical,72.125,70,2.125,1.169925001,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 23,bar ,23,q-numerical,90,90,0,0,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 24,bubble ,24,q-numerical,17.5,25,7.5,2.930737338,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 25,pie ,25,q-numerical,15,25,10,3.339850003,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 26,bubble ,26,q-numerical,0,65,65,6.025139562,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 27,bar ,27,q-numerical,22.5,35,12.5,3.658211483,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 28,bubble ,28,q-numerical,45,50,5,2.357552005,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 29,bar ,29,q-numerical,57.25,60,2.75,1.523561956,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 30,bar ,30,q-numerical,12.5,15,2.5,1.392317423,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 31,bubble ,31,q-numerical,60,55,5,2.357552005,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 32,pie ,32,q-numerical,25,35,10,3.339850003,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 33,bubble ,33,q-numerical,18,30,12,3.599912842,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 34,pie ,34,q-numerical,62.5,75,12.5,3.658211483,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 35,bar ,35,q-numerical,55,55,0,0,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 36,bubble ,36,q-numerical,20,20,0,0,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 37,pie ,37,q-numerical,15,25,10,3.339850003,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 38,bar,38,q-numerical,37,40,3,1.64385619,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 39,pie ,39,q-numerical,45,50,5,2.357552005,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 40,pie ,40,q-numerical,45,55,10,3.339850003,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 41,pie ,41,q-numerical,27.5,40,12.5,3.658211483,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 42,pie ,42,q-numerical,50,65,15,3.918863237,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 43,bubble ,43,q-numerical,60,70,10,3.339850003,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 44,pie ,44,q-numerical,33.33,60,26.67,4.743891911,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 45,bar,45,q-numerical,85,85,0,0,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 46,bubble ,46,q-numerical,12,15,3,1.64385619,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 47,bubble ,47,q-numerical,85,80,5,2.357552005,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 48,bubble ,48,q-numerical,45,35,10,3.339850003,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 49,bubble ,49,q-numerical,55,50,5,2.357552005,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 50,pie ,50,q-numerical,87.25,85,2.25,1.247927513,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 51,pie ,51,q-numerical,12.5,20,7.5,2.930737338,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 52,bar ,52,q-numerical,60,65,5,2.357552005,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 53,bar ,53,q-numerical,12.5,20,7.5,2.930737338,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 54,pie ,54,q-numerical,100,90,10,3.339850003,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 55,bar,55,q-numerical,22.5,30,7.5,2.930737338,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 56,bubble ,56,q-numerical,18,15,3,1.64385619,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 57,bar ,57,q-numerical,33.33,45,11.67,3.560103513,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 58,bar ,58,q-numerical,47.5,55,7.5,2.930737338,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 59,bar ,59,q-numerical,80,75,5,2.357552005,,,,
2f309c33-5137-48b3-b82e-d13d1223acaf,Trial 60,bubble ,60,q-numerical,45,75,30,4.912889336,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 1,bubble ,1,q-numerical,99.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,85,15,3.918863237,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 2,bar ,2,q-numerical,5.555555556,10,4.444444444,2.192018772,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 3,bar ,3,q-numerical,50.000000000000000,50,0,0,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 4,bubble ,4,q-numerical,33.09775675765764653655342,60,26.90224324,4.75634246,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 5,pie ,5,q-numerical,3,10,7,2.832890014,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 6,bubble ,6,q-numerical,88.967,90,1.033,0.211635253,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 7,pie ,7,q-numerical,5,15,10,3.339850003,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 8,bubble ,8,q-numerical,17,10,7,2.832890014,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 9,bar ,9,q-numerical,80,70,10,3.339850003,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 10,pie ,10,q-numerical,32.9,45,12.1,3.61176256,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 11,bar ,11,q-numerical,43,40,3,1.64385619,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 12,pie ,12,q-numerical,38,65,27,4.761551232,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 13,bubble ,13,q-numerical,43,40,3,1.64385619,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 14,bubble ,14,q-numerical,24,30,6,2.614709844,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 15,bar ,15,q-numerical,87,80,7,2.832890014,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 16,bar ,16,q-numerical,78,80,2,1.087462841,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 17,pie ,17,q-numerical,87,80,7,2.832890014,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 18,bubble ,18,q-numerical,68,45,23,4.531381461,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 19,pie ,19,q-numerical,35,30,5,2.357552005,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 20,bar ,20,q-numerical,20,25,5,2.357552005,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 21,pie ,21,q-numerical,20,35,15,3.918863237,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 22,pie ,22,q-numerical,95,70,25,4.651051691,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 23,bar ,23,q-numerical,95,90,5,2.357552005,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 24,bubble ,24,q-numerical,30,25,5,2.357552005,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 25,pie ,25,q-numerical,23,25,2,1.087462841,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 26,bubble ,26,q-numerical,69,65,4,2.044394119,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 27,bar ,27,q-numerical,30,35,5,2.357552005,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 28,bubble ,28,q-numerical,80,50,30,4.912889336,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 29,bar ,29,q-numerical,47,60,13,3.714245518,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 30,bar ,30,q-numerical,20,15,5,2.357552005,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 31,bubble ,31,q-numerical,28,55,27,4.761551232,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 32,pie ,32,q-numerical,21,35,14,3.820178962,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 33,bubble ,33,q-numerical,21,30,9,3.189824559,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 34,pie ,34,q-numerical,45,75,30,4.912889336,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 35,bar ,35,q-numerical,65,55,10,3.339850003,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 36,bubble ,36,q-numerical,12,20,8,3.022367813,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 37,pie ,37,q-numerical,11,25,14,3.820178962,,,,
924ee93f-7810-4680-a1a7-88d069dcea52,Trial 38,bar,38,q-numerical,42,40,2,1.087462841,,,,
